Iteration,Payee1_ns,Bank1_ns,Payee2_ns,Bank2_ns,Payee3_ns,Bank3_ns
9661,2491535,6181365,609755,766364,831091,5107741
9662,2536495,6285693,655237,612620,717608,4364231
9663,2570063,6119402,623100,623896,713411,4708064
9664,2528614,6275931,599401,615848,708377,4371567
9665,2475250,6268090,613532,618398,730952,4605789
9666,2502696,6551966,623200,633349,727235,4405521
9667,2557597,6630595,638602,633701,706711,4596888
9668,2763589,6291657,609621,622904,709410,5066667
9669,2631940,6207522,605059,620883,724797,5245647
9670,2595718,6070088,609583,617876,696275,4493149
9671,2513973,6214957,607983,614232,733078,4722220
9672,2672406,6361157,615464,627521,721488,5000073
9673,2522867,6314568,602897,619603,708701,4930065
9674,2619879,6192064,622092,633519,744277,5004353
9675,3473853,6227295,596040,615531,707395,4991904
9676,3452420,6105311,590521,636673,702493,4733043
9677,2668249,6099015,605453,620382,751966,4595237
9678,2525589,6108269,597565,611399,702034,5189348
9679,2649896,6268690,605329,691675,862216,4455131
9680,2485482,6193069,611511,638110,707564,4762048
9681,2501082,6054211,611523,642691,703850,4378361
9682,2505311,6190315,612181,628957,695350,4348486
9683,2479804,6214649,604113,654261,716289,4553956
9684,2512408,6100570,592978,623601,719157,4530215
9685,2516796,6513298,621737,618039,708691,4478520
9686,2477373,6082976,601962,625740,697543,4430895
9687,2480070,6312951,659909,635972,711634,4447663
9688,2538555,6293044,613183,640783,702344,4986341
9689,2567661,6281443,607124,639207,700238,5356861
9690,2562406,6131330,668305,668608,701845,4864926
9691,2483618,6221657,611181,780668,697101,4296229
9692,2518052,6118350,723322,642690,719002,4406431
9693,2511766,6130539,625175,638534,724394,4655901
9694,2494778,6130746,612058,638693,717285,4440893
9695,2491842,6355287,620637,624655,698873,4624334
9696,2565687,6380376,617614,634671,708441,4543212
9697,2515959,6228820,606824,632095,698316,4429761
9698,2610687,6161246,600766,649419,694855,4210622
9699,2692358,6102393,614333,633988,724537,4588156
9700,2573235,6309062,639432,635903,719214,4650022
9701,3412419,6294970,610929,632366,696991,4878904
9702,2475758,6493406,624351,618375,707635,4764699
9703,2589935,6371336,717222,640750,736548,5029634
9704,2617369,6271952,628919,630134,719840,5023211
9705,2593253,6097414,614808,696139,714434,4622015
9706,2503446,6567638,639474,633148,727329,5086331
9707,2572212,6134930,593586,646859,708065,4487506
9708,2521380,6099130,599579,619893,699689,4546986
9709,2473735,6136156,599865,616158,704775,4504349
9710,2591165,6198146,602563,619847,712992,4765389
9711,2607655,6209353,618521,617920,705424,4379830
9712,2615622,6181665,623017,620589,711936,4450858
9713,2637988,6113893,610525,622411,708375,4759212
9714,2882422,6367073,611889,650209,745301,5703642
9715,2638797,6177505,611347,629935,714865,4672860
9716,2523011,6244519,621243,647934,701664,4820011
9717,2608870,6244351,618353,634596,712191,5382963
9718,2551876,6096000,610912,631881,715056,5022348
9719,2675685,6109122,616519,608845,698298,5059751
9720,2566867,6078818,608392,684789,729822,5908350
9721,2456038,6093706,645056,633812,712436,4464272
9722,2497717,6170276,615973,637949,800481,4621169
9723,2569954,6110274,610821,611895,733418,4667208
9724,2513453,6066570,609681,624690,717777,4653231
9725,2529443,6273414,605196,628525,706293,4781961
9726,2564609,6244775,604599,627889,714325,4988279
9727,2523027,6151781,605898,613938,705232,4538819
9728,2513661,6249707,609490,616263,752990,4604947
9729,2494781,6162293,611699,621514,700373,4659812
9730,2486856,6102168,594046,621906,705468,4829896
9731,2513840,6068625,613066,637744,700630,4465245
9732,2584839,6199862,618189,669791,718097,4964253
9733,2775636,6787491,614983,650335,704028,4855218
9734,2537579,6190936,622553,645001,696921,4668928
9735,2517809,6376053,607995,631633,702272,4540941
9736,2537304,6330834,619887,632196,723079,4540394
9737,2525382,6289402,609358,638029,708615,4475158
9738,2603266,6202923,612316,640135,703697,4343384
9739,2593522,6297647,620039,632448,709527,5287177
9740,2472589,6667674,596222,631410,711157,5766393
9741,2533220,6454840,629338,629931,732676,4771458
9742,2590507,6737503,1094968,1115438,735913,4939936
9743,2523385,6108208,614746,640061,718751,4431236
9744,2619578,6231736,632185,649461,717559,4524537
9745,2735996,6237878,604050,641537,717199,4871909
9746,3408969,6157323,615685,630052,700019,4647638
9747,2568865,6110297,595894,621418,709893,4810769
9748,2505954,6165023,593256,623666,713837,4601201
9749,2502673,6089298,590078,660424,705401,4694026
9750,2625503,6145954,607109,627293,713637,4825946
9751,2539549,6051804,605335,625127,702917,4778905
9752,2718926,6254261,622768,644816,721202,5261518
9753,2677106,6087745,620541,638967,717470,5598707
9754,2486067,6205757,621180,636660,712657,5269564
9755,2675231,6145792,614666,689688,723953,4824443
9756,2624665,6181849,634968,762074,753568,5295546
9757,2544908,6387877,623437,652424,725059,4781103
9758,2680977,6319702,635038,676461,741757,4844646
9759,2547166,6411680,643144,648233,742125,4599031
9760,2661202,6289087,641608,665033,738156,4650744
9761,2571058,6510942,643437,645937,721409,4650311
9762,2553352,6572014,626526,646982,722799,4729424
9763,2592015,6399420,635130,677879,735717,4775750
9764,2580384,6276538,637011,637606,741662,4606730
9765,2652988,6665002,642720,676895,748892,4938174
9766,2879725,6523562,642380,649681,729445,6525350
9767,2637770,7659066,660453,657973,734946,5376250
9768,2719701,6864079,757761,693492,740638,4698698
9769,2767180,6318966,630531,648296,734621,4806734
9770,2644773,6409484,627910,644151,728961,4822529
9771,2639953,6409911,612372,661011,745269,4419307
9772,2713498,6502489,638914,655736,730730,4570009
9773,2709137,6605396,650637,642549,738992,4727997
9774,3409139,6263484,620363,654332,717004,5035719
9775,2756741,6490437,643017,649721,748808,5033022
9776,3547929,6428153,636229,676761,747560,5261544
9777,2547640,6546279,629534,681718,731717,6855286
9778,2575335,6252167,641902,699022,728002,9346529
9779,2608648,6787534,658052,651084,735069,5153305
9780,2634401,6334435,641089,652442,735787,5089989
9781,2818129,6306268,660720,665803,734603,4895468
9782,2611365,6460754,638816,666351,730991,5089060
9783,2576156,6573565,663773,648355,719450,4929447
9784,2609396,6429385,633355,640787,723993,4894958
9785,2621123,6718411,627948,651970,724365,5192067
9786,2595253,6580846,640278,662996,751073,5025865
9787,2739479,6908391,640037,651763,723384,5007762
9788,2829944,6815308,639581,650910,742794,5040846
9789,2782341,6653232,656156,654475,745154,5463810
9790,4058064,6938401,628691,650921,728008,5666187
9791,3490358,6521039,638051,646789,742508,5108321
9792,2759349,6345947,628566,639791,768211,5443003
9793,3516069,6366231,654353,652810,755344,6117481
9794,2610826,6317700,627490,646736,738635,5576132
9795,2637257,6329099,632199,646112,727800,5049609
9796,2623712,6455201,631605,649052,735278,5003575
9797,2603193,6388350,647950,691411,851836,4897453
9798,2602010,6384802,683814,654078,736844,5109618
9799,2674236,6519630,665227,648681,721225,5166400
9800,2605770,6810451,645117,651292,754387,5147942
9801,2858750,6443554,634781,657936,738019,5059902
9802,2903075,6564251,642043,702349,749486,5689991
9803,3684184,6664729,634664,635659,721234,4825264
9804,2661142,6286468,652109,664276,743555,5141279
9805,2578375,6352142,623231,640257,750042,5017008
9806,2621739,6385481,649982,647538,759855,5039285
9807,2619408,6521267,653183,650304,732422,5202458
9808,2704735,6450376,633075,654299,735298,5061617
9809,2573013,6463670,633991,652003,746302,5151975
9810,2689986,6381504,626068,661236,731251,5085801
9811,2768197,6573608,669609,643672,753904,4961768
9812,2588144,6358566,642092,707715,728586,5001978
9813,2742242,6362362,642181,647554,733193,4776843
9814,2628276,6382963,628818,658453,733719,4959698
9815,2679009,6319206,614712,651888,716087,5004675
9816,2590135,6481132,647238,676614,762268,4805759
9817,2581011,6434351,633690,678181,739576,5245184
9818,2621131,6505271,645544,654601,733474,4656456
9819,2559442,6421603,641939,660416,762309,4907989
9820,2647515,6423763,615734,664218,735404,4663133
9821,2617705,6349650,652465,648394,731052,4800207
9822,2677619,6349588,634617,665289,725288,4872690
9823,2564130,6321126,641874,645201,723291,4989607
9824,2600189,6503482,635050,647422,747252,4556449
9825,2747517,6438672,655135,666060,719768,5120339
9826,2580755,6453268,631154,653679,803402,5109611
9827,2529222,6243777,699461,710011,739888,4818482
9828,2594115,6472519,645523,664396,747961,5273275
9829,2960360,6466874,628499,665770,730183,4734446
9830,2631893,6556048,629902,695983,737380,4782726
9831,2579405,6662099,628576,648723,741240,4650654
9832,2677935,6374115,661478,671963,724555,4659159
9833,2820102,6479254,640661,654908,740378,4949794
9834,2598575,6440436,652650,671218,745917,4978264
9835,2627336,6330786,635592,667609,740902,5106254
9836,2707991,6402019,624893,642088,746049,4974499
9837,2772662,6467402,670188,640510,764074,5455725
9838,2674776,6460274,644236,647466,739078,5070961
9839,2754663,6403957,654333,687560,736601,5091342
9840,2577492,6369839,687094,670105,748678,5274107
9841,2630083,6352349,1016977,1748743,1662684,4940732
9842,3095122,6356945,634031,663525,722291,5294065
9843,2619079,6250786,627479,660609,739032,5054106
9844,2674392,6207806,620886,647206,810519,5058013
9845,2561791,6327510,665249,681626,727190,5412421
9846,2650492,6288200,677229,662713,726591,4646158
9847,2615288,6380681,631715,651959,740262,5313046
9848,2688974,6386097,655364,646302,733468,4557400
9849,2620455,6407683,648158,645986,732622,5011543
9850,2618395,6293607,620832,642807,733390,4741331
9851,2632067,6329484,627306,659698,735926,4716890
9852,2556936,6671265,642518,650134,738592,5231709
9853,2671892,6481345,649368,652293,736768,4910615
9854,2682744,6280546,620095,671340,732162,5407403
9855,2736980,9340911,638299,719422,729953,4765205
9856,2586660,6563882,624387,650021,730592,4540789
9857,2612785,6430915,638578,656944,726175,5373272
9858,2576653,6320860,624574,660091,733974,4937467
9859,2577819,6388562,667055,652588,742385,5249792
9860,2613530,6418943,619127,644529,719141,4759398
9861,2612356,6281819,632401,648560,742825,4653823
9862,2577799,6460372,614283,642443,747719,5413087
9863,2615216,6415676,656307,642910,731802,4746919
9864,2577095,6380862,669345,654299,735772,4617223
9865,2563924,6476926,631955,646003,734819,4540888
9866,2600345,6336437,628757,670405,730167,4620812
9867,2664580,6478946,648081,649678,731633,4817925
9868,2714501,6587786,631255,638785,735091,5077813
9869,2805815,6354946,648412,664711,726705,5298660
9870,2872142,6597142,681031,675185,739457,6037700
9871,2580005,6421459,643000,646207,733256,4936506
9872,2623271,6488230,636425,649077,731389,5007353
9873,2551099,6548249,620803,655231,760866,4689577
9874,2592122,6385110,669621,650690,720219,4838682
9875,2612788,6367178,626855,641672,734480,6376842
9876,2655225,6374825,620531,658340,729966,4775935
9877,2620309,6491106,640797,665384,733220,4722826
9878,2690862,6658554,718568,681955,725857,4897562
9879,2584441,6456927,635097,645821,735220,4946907
9880,2632090,6293551,631802,682398,820370,5383952
9881,2614126,6338935,651317,659533,725480,8236278
9882,2636775,6740459,665110,637586,729400,4809437
9883,2585893,6312135,624099,638100,729875,5627831
9884,2630950,6491257,622478,652715,754465,4749028
9885,2686663,6385113,638355,648106,730130,4594719
9886,2623201,6352627,639335,651178,740323,4588793
9887,2695376,6320087,626215,652456,718873,4654368
9888,2599321,6378011,643488,646051,721808,4718418
9889,2646309,6298959,628981,647960,761491,4729579
9890,2703873,6377500,629593,647919,758695,4518671
9891,2558492,6368285,624542,662431,1127084,7310931
9892,2573437,6442305,659529,676461,721502,5399357
9893,2636862,6339025,640984,650538,731150,4872788
9894,2795226,6763777,627802,668861,743927,4920551
9895,2672498,6279108,637314,642978,727035,4607864
9896,2564078,6369256,642835,643697,733122,4799374
9897,2613951,6292691,616155,666172,738858,4854588
9898,2620355,6325884,612560,636415,746370,4636380
9899,2684771,6350129,634350,652682,724287,5098692
9900,2600678,6690818,635387,642931,724360,5109653
9901,2553955,6303926,666227,648529,733991,4955569
9902,2671500,6435977,636806,647258,726725,4809219
9903,2719682,6338277,635489,693562,740469,4861306
9904,2639091,6468719,637616,652537,739507,5337892
9905,2598921,6332844,652083,658095,737375,5182849
9906,2572340,6311937,635735,664883,744535,6208975
9907,2629441,6318834,680885,696228,1487540,4902219
9908,2597337,6385668,627914,645379,738836,9750966
9909,5181525,7130617,624582,650700,933279,8164196
9910,2683964,6267645,693491,658668,734397,4846461
9911,2645521,6411620,651305,692864,756362,5145140
9912,2575844,6269661,627665,659105,748356,4830347
9913,2600878,6408583,622738,669427,728080,4937680
9914,2632539,6299465,650532,668542,730312,4859847
9915,2635852,6539358,617069,659625,734257,4834127
9916,2598393,6428075,632679,638807,724839,4657778
9917,2692653,6417336,703402,698590,737022,4763355
9918,2658685,6318617,780007,693100,765282,4946513
9919,3504166,6489659,645316,659559,725153,4962108
9920,2652249,6402155,650119,663454,861334,5475903
9921,2566908,6666310,649063,658695,730347,5248674
9922,2567397,6329737,642212,645551,740034,4697858
9923,2619525,6595499,636061,644400,729326,4919988
9924,2604004,6453984,650041,635704,718794,4822253
9925,2567167,6364164,651675,684972,753671,7140918
9926,2694110,6383190,641984,644454,727176,6445675
9927,2924551,6377251,645153,671499,764597,6410451
9928,2877154,6577635,658629,644863,720770,5320639
9929,2584617,6345018,623004,654927,734312,4868825
9930,2582340,6389475,626564,649684,719320,5332225
9931,3532368,6435195,629662,646066,734074,5022869
9932,2632244,6263537,618903,641261,754397,4786986
9933,2657820,6549336,633643,652482,729939,4799842
9934,2605334,6446809,624766,726482,871299,5105222
9935,2611937,6319644,652605,769102,781924,4819343
9936,2729462,6412390,671761,702237,731063,4646915
9937,2721106,6411137,661200,950043,747656,4889864
9938,2617961,6349437,659678,659562,732627,4686468
9939,2685672,6785018,833258,752739,744144,4793888
9940,2602020,7443498,639624,647322,750582,4728525
9941,2557297,6432410,638366,642439,730458,4719840
9942,2729854,6622362,674781,646115,754820,5219730
9943,2616533,6811627,634672,651029,744071,5216653
9944,2586772,6781992,642480,655266,720767,4862182
9945,2575097,6805907,660442,644335,760370,4763714
9946,2623700,6655108,653561,648006,733815,4601922
9947,2602599,6967707,635509,652486,729230,4724200
9948,2759741,6729323,626419,668237,755764,4727368
9949,2753216,6667058,774246,670404,733518,4430502
9950,3080913,6417211,625598,639494,725927,4795086
9951,2823279,6299114,642006,648409,737143,4865180
9952,3252546,6464477,641366,652599,731401,4945543
9953,2706384,6353803,629883,673541,730586,5069462
9954,2644194,6417966,643726,639100,764695,5340929
9955,2616123,6323852,628360,637638,740637,5159066
9956,2623575,6241214,679056,663669,753341,4846737
9957,2548352,6470210,616217,643138,737232,5046735
9958,2563651,6519543,647807,663743,729316,5143012
9959,2609821,6371345,627973,674482,726940,9802105
9960,2654999,6262238,634242,656353,746356,5034364
9961,2617902,7181269,641818,671969,739547,4928576
9962,2619000,6935654,673264,639867,737827,4802381
9963,2564993,6909693,645016,656933,737789,4854148
9964,2596705,6466790,630525,642210,724593,4518980
9965,2545106,6873335,662577,677027,746713,4836771
9966,2576200,6393260,643382,665944,748457,4627301
9967,2589762,6906322,638684,653522,718969,4761871
9968,2590075,6649238,623171,635974,717734,4724784
9969,2769282,6542588,630493,653537,730423,4599176
9970,2793743,6558519,620214,668651,741560,4849253
9971,2582875,6486581,649820,666255,740617,4878544
9972,2652416,6452763,641300,681358,732591,4904462
9973,2659752,6346554,626936,638892,726197,5058409
9974,2607013,6372347,616894,635305,730917,4589387
9975,2921058,6295230,652624,640119,734972,4790666
9976,3071246,6316128,641864,659515,742694,4701593
9977,3025731,6365013,628122,647877,740871,5347628
9978,2868581,6271177,628819,647647,736381,5425799
9979,2620012,6344144,634358,659283,722527,4816911
9980,2584836,6331228,629812,643907,732720,4815345
