Iteration,Payee1_ns,Bank1_ns
8896,539290,3125273
8897,549511,3064280
8898,549382,3222722
8899,561568,3056805
8900,546739,3116257
8901,556708,3067834
8902,546581,3112451
8903,583043,3348106
8904,568095,3360927
8905,549897,3110890
8906,535207,3228226
8907,547804,3102425
8908,525243,3056985
8909,621920,3051984
8910,531043,3088382
8911,562330,3072420
8912,547365,3126617
8913,538319,3216711
8914,575536,3121400
8915,566404,3116911
8916,548361,3140658
8917,539985,3192868
8918,553368,3207644
8919,558250,3126169
8920,558101,3109873
8921,531535,3092719
8922,554123,3083259
8923,544877,3101322
8924,531310,3112064
8925,561440,3215822
8926,550877,3082930
8927,550607,3203641
8928,601481,3089585
8929,576793,3301482
8930,563069,3133023
8931,556474,3283296
8932,580606,3132731
8933,554697,3202930
8934,552413,3047675
8935,536697,3095630
8936,560709,3089927
8937,567673,3215351
8938,566861,3202883
8939,551700,3085902
8940,617537,3147790
8941,568483,3158107
8942,549742,3272515
8943,575340,3166116
8944,555108,3138369
8945,536623,3194040
8946,577592,3204630
8947,555347,3124588
8948,553387,3102510
8949,563524,3149044
8950,543544,3103842
8951,562876,3100023
8952,562764,3224533
8953,547020,3102340
8954,551110,3102963
8955,566654,3128425
8956,562046,3079236
8957,559117,3330784
8958,585045,3087372
8959,546962,3090187
8960,563292,3122717
8961,557641,3100676
8962,545757,3065179
8963,548767,3091730
8964,550255,3078355
8965,554212,3269343
8966,564798,3124068
8967,554720,3029421
8968,531119,3109698
8969,533301,3112873
8970,549371,3056976
8971,569590,3090824
8972,545449,3043347
8973,522670,3099424
8974,552859,3045708
8975,545157,3084854
8976,539130,3146358
8977,535686,3283636
8978,549047,3060030
8979,539140,3077711
8980,571738,3038384
8981,545072,3483215
8982,556455,3049212
8983,551541,3099281
8984,549188,3081798
8985,538729,3143459
8986,540757,3109043
8987,546054,3056824
8988,545504,3054888
8989,550868,3099900
8990,543521,3153611
8991,549802,3021060
8992,551932,3012913
8993,550407,3150391
8994,553118,3114773
8995,541064,3014262
8996,553388,3074203
8997,548541,3095168
8998,543374,3110066
8999,545349,3009246
9000,547262,3048193
9001,539198,3103485
9002,540621,3066421
9003,554015,3006960
9004,533453,3025591
9005,542791,3068768
9006,651928,3072470
9007,560232,3078692
9008,548465,3027397
9009,553332,3051259
9010,545043,3080101
9011,543016,3040644
9012,530795,3028437
9013,540586,3008979
9014,529300,3002254
9015,536087,3048939
9016,538532,3085597
9017,544268,3059200
9018,541712,3176367
9019,569161,3111062
9020,546869,3063671
9021,523542,3048016
9022,536150,3112872
9023,544653,3060304
9024,543544,3068485
9025,548229,3099577
9026,547311,3240084
9027,546817,3065166
9028,537453,3056117
9029,554426,3095349
9030,546235,3074373
9031,549711,3043796
9032,525202,3031729
9033,547112,3090709
9034,592502,3038921
9035,552059,3060006
9036,539918,3044100
9037,535556,3023312
9038,552458,3117282
9039,541893,3021467
9040,546735,3027406
9041,536711,3034428
9042,531858,3137495
9043,559441,3024168
9044,543638,3040421
9045,548934,3054140
9046,556151,3072026
9047,569508,3032150
9048,536685,3069016
9049,528510,3038071
9050,537028,3096445
9051,537877,3046298
9052,542792,3063428
9053,543550,3051856
9054,541502,3078586
9055,542321,3032932
9056,530568,3025011
9057,540101,3022763
9058,562658,3089712
9059,530726,3052360
9060,532816,3052817
9061,535968,3019257
9062,529891,3021699
9063,549668,3021822
9064,519035,3061584
9065,538395,3024374
9066,642609,3064259
9067,588366,3090480
9068,548506,3099493
9069,547107,3088158
9070,534462,3049448
9071,528122,3044240
9072,545590,3040589
9073,544833,3105613
9074,536609,3038133
9075,544805,3057504
9076,537750,3149882
9077,551930,3059396
9078,550594,3059646
9079,553669,3052526
9080,560422,3072869
9081,547111,3065848
9082,533482,3076881
9083,549322,3071535
9084,529960,3038966
9085,544443,3081355
9086,550523,3045418
9087,534639,3076262
9088,546998,3089273
9089,542987,3097813
9090,555070,3019036
9091,526495,3037573
9092,536376,3036537
9093,539245,3084327
9094,536059,3094380
9095,552590,3040133
9096,544016,3002899
9097,526961,3063768
9098,567482,3092262
9099,532925,3052124
9100,528395,3051450
9101,534849,3148127
9102,551955,3128726
9103,550530,3087060
9104,562362,3028430
9105,541312,3043882
9106,550688,3043533
9107,530738,3045373
9108,541651,3043060
9109,538476,3164282
9110,553623,3061738
9111,527212,3013507
9112,539120,3077319
9113,536579,3058404
9114,536003,3023444
9115,548248,3070439
9116,551878,3020418
9117,542535,3019842
9118,541715,3057654
9119,550418,3006459
9120,552434,3057000
9121,543151,3068780
9122,529726,3100994
9123,542807,3065561
9124,537999,3028427
9125,538458,3012422
9126,542702,3108220
9127,541196,3057700
9128,545478,3066378
9129,551976,3059250
9130,541942,3049433
9131,537763,3031349
9132,543733,3036884
9133,534797,2996851
9134,536294,3051220
9135,569814,3059119
9136,546113,3043798
9137,547777,3092132
9138,553268,3070701
9139,533461,3037985
9140,541192,3055449
9141,545394,3018590
9142,541198,3099241
9143,541101,3034363
9144,536873,3025975
9145,542995,3071462
9146,540963,3094653
9147,566203,3063827
9148,539505,3023108
9149,541073,3052977
9150,541110,3039782
9151,546956,3088298
9152,535431,3057867
9153,543001,3088798
9154,540272,3072555
9155,659367,3071144
9156,550312,3018122
9157,522886,3050634
9158,549564,3013346
9159,541238,3188361
9160,552565,3096948
9161,535269,3103366
9162,543181,3047235
9163,551508,3031112
9164,523566,3050399
9165,536801,3061716
9166,543325,3052485
9167,557779,3045507
9168,538741,3048144
9169,534368,3122849
9170,587513,3120390
9171,558035,3400325
9172,569651,3103822
9173,552922,3088448
9174,546189,3105002
9175,529022,3268600
9176,547715,3052348
9177,558547,3040202
9178,538608,3146964
9179,534175,3100391
9180,556351,3039582
9181,536794,3061548
9182,548854,3049332
9183,647207,3058061
9184,541834,3068212
9185,556927,3017339
9186,530384,3064980
9187,547252,3132796
9188,567509,3057961
9189,543272,3035949
9190,540496,3018057
9191,543946,3124632
9192,533458,3091801
9193,551944,3016687
9194,544818,3190538
9195,532452,3091557
9196,539214,3034074
9197,551150,3057000
9198,557126,3052429
9199,530975,3066522
9200,554207,3173186
9201,557310,3084489
9202,554226,3072226
9203,549921,3107756
9204,542488,3067220
9205,548025,3000054
9206,533373,3073145
9207,555873,3071221
9208,547914,3256701
9209,558125,3091726
9210,544202,3043283
9211,533526,3028576
9212,555651,3033525
9213,546691,3138248
9214,544780,3039730
9215,533219,3054489
9216,540675,3109022
9217,547337,3092426
9218,550480,3019874
9219,573064,3143019
9220,560098,3150461
9221,541756,3019848
9222,531207,3043098
9223,550680,3090467
9224,546039,3103135
9225,540909,3070982
9226,551905,3003116
9227,539131,3074024
9228,537761,3124449
9229,550606,3054717
9230,541873,3063817
9231,566717,3068117
9232,534696,3190507
9233,547493,3132108
9234,531266,3036471
9235,531352,3020652
9236,544751,3248642
9237,542162,3016377
9238,538644,3049107
9239,560264,3121729
9240,539579,3169247
9241,549133,3064057
9242,533918,3033129
9243,535137,3056495
9244,525562,3025181
9245,526718,3082365
9246,541435,3076534
9247,557350,3049429
9248,548137,3028220
9249,546093,3062606
9250,533696,3046888
9251,549685,3015847
9252,539950,3058906
9253,538865,3023541
9254,535338,3034864
9255,540082,3050625
9256,545939,3076798
9257,553064,3073801
9258,550164,3108795
9259,534516,3027234
9260,537893,3094282
9261,529078,3034994
9262,543068,3078408
9263,542732,3030115
9264,518592,3107807
9265,550479,3030806
9266,527196,3022192
9267,557294,3036389
9268,550343,3048655
9269,559363,3020388
9270,544263,3068997
9271,536381,3030412
9272,549433,3076960
9273,538988,3095020
9274,529292,3024180
9275,527265,3076810
9276,551373,3019839
9277,529710,3030180
9278,534987,3105151
9279,538687,3024657
9280,535600,3057945
9281,536219,3055339
9282,535341,3118644
9283,538066,3023348
9284,540414,3086016
9285,549946,3066274
9286,538230,3371503
9287,572538,3139785
9288,569892,3095214
9289,548824,3101953
9290,542363,3218928
9291,548808,3068982
9292,545625,3017217
9293,526536,3031369
9294,533739,3041667
9295,544992,3084410
9296,548060,3067258
9297,535845,3057323
9298,526753,3043034
9299,530781,3052088
9300,548120,3055789
9301,529677,3042591
9302,539057,3014731
9303,538402,3004952
9304,557341,3124699
9305,545444,3039800
9306,543247,3104199
9307,579765,3134397
9308,588161,3138470
9309,550302,3131041
9310,554311,3287773
9311,616484,3092814
9312,539591,3054461
9313,544142,3100277
9314,548032,3030266
9315,598404,3088239
9316,552615,3027441
9317,550643,3028462
9318,535289,3038639
9319,548565,3343759
9320,543747,3054690
9321,543571,3052068
9322,540804,3027937
9323,531210,3135785
9324,546039,3044233
9325,544604,3027597
9326,533650,3036170
9327,549437,3088093
9328,519461,3154047
9329,568526,3083941
9330,547113,3116937
9331,557605,3104171
9332,542856,3079172
9333,550387,3093666
9334,536864,3128035
9335,554439,3119871
9336,573535,3034716
9337,544189,3037842
9338,539540,3064425
9339,543259,3406441
9340,565570,3056225
9341,534949,3037370
9342,535138,3036051
9343,531396,3310632
9344,561326,3084458
9345,552828,3041866
9346,542438,3086896
9347,548863,3219410
9348,556265,3053747
9349,532572,3065606
9350,541571,3024675
9351,537053,3072458
9352,564677,3100918
9353,561989,3054523
9354,540879,3031348
9355,542961,3052111
9356,554920,3047366
9357,548996,3041694
9358,551288,3051549
9359,568586,3082338
9360,551413,3079506
9361,545736,3084683
9362,537914,3012608
9363,524867,3038111
9364,543846,3075303
9365,527941,3081554
9366,547600,3087116
9367,542734,3048057
9368,543054,3090416
9369,539463,2998491
9370,544525,3041432
9371,541001,3082148
9372,535649,3027460
9373,539758,3000730
9374,535417,3073489
9375,550984,3100371
9376,536641,3038706
9377,535387,3049481
9378,544295,3046296
9379,539443,3058965
9380,538955,3052937
9381,539092,3136128
9382,536522,3081119
9383,535612,3102176
9384,544673,3061325
9385,554532,3052148
9386,540670,3022255
9387,531413,3065436
9388,545672,3059905
9389,543070,3040250
9390,539302,3105164
9391,538462,3016495
9392,560689,3043523
9393,544014,3054869
9394,539966,3060330
9395,530988,3071308
9396,539726,3070557
9397,556704,3038831
9398,543068,3089305
9399,524551,3077097
9400,546047,3082089
9401,538749,3000424
9402,545619,3032958
9403,548054,3013322
9404,544874,3030702
9405,541607,3077988
9406,534793,3268002
9407,564823,3012162
9408,535615,3044480
9409,558093,3058023
9410,531242,3007992
9411,530533,3029316
9412,529999,3010382
9413,535890,3028518
9414,536617,3038185
9415,535800,3039873
9416,541697,3016981
9417,536629,3013680
9418,559183,3112853
9419,548840,3007684
9420,544594,3025604
9421,543155,3076733
9422,540076,3087772
9423,548941,3099212
9424,536749,3050222
9425,530244,3037171
9426,536239,3014365
9427,531374,3038964
9428,534847,3012067
9429,536359,2998146
9430,539893,3060486
9431,537927,3036096
9432,523657,3017098
9433,528328,3002638
9434,538954,3038587
9435,537167,3293955
9436,554162,3168253
9437,554091,3054696
9438,530774,3165003
9439,543044,3140080
9440,532926,3019457
9441,535200,3026278
9442,529714,3079359
9443,547134,3059229
9444,551226,3020145
9445,541419,3041873
9446,539824,3051775
9447,540375,3144719
9448,533726,3106763
9449,558820,3072533
9450,537771,3070646
9451,528645,3255771
9452,563431,3097836
9453,542063,3081366
9454,546023,3067585
9455,542244,3038411
9456,615962,3057986
9457,531810,3049150
9458,543336,3026033
9459,531192,3003562
9460,536241,3165053
9461,547261,3083643
9462,541787,3022736
9463,542717,3005493
9464,535999,3141168
9465,549944,3037298
9466,551811,3073182
9467,550234,3062699
9468,545039,3039387
9469,531409,3112904
9470,540955,3081340
9471,536329,3051920
9472,542165,3047398
9473,542710,3149700
9474,563319,3101857
9475,551139,3064761
9476,553486,3083257
9477,658908,3121546
9478,539174,3099762
9479,534160,3069759
9480,539501,3033964
9481,547923,3028995
9482,524685,3017092
9483,521837,3030038
9484,531519,3036495
9485,530867,3101204
9486,567136,3238811
9487,562197,3117101
9488,562368,3237693
9489,547589,3091426
9490,554504,3200144
9491,554976,3076137
9492,554932,3124943
9493,546849,3130692
9494,561172,3111680
9495,562314,3104353
9496,542050,3146068
9497,556321,3094904
9498,608317,3145190
9499,626965,3099099
9500,543547,3088824
9501,554531,3187366
9502,568397,3117607
9503,550810,3105074
9504,526851,3180717
9505,536835,3027142
9506,532217,3093921
9507,542083,3183640
9508,544172,3054106
9509,544230,3196554
9510,552614,3042248
9511,548384,3084171
9512,536778,3119092
9513,568163,3026473
9514,544569,3023549
9515,548549,3070894
9516,541642,3080504
9517,533332,3083439
9518,543388,3039855
9519,530524,3063142
9520,544015,3029059
9521,557497,3152651
9522,538125,3094736
9523,546611,3075913
9524,540700,3047895
9525,532861,3130862
9526,541978,3035706
9527,524496,3002516
9528,545204,3027993
9529,535629,3035279
9530,527432,3034792
9531,529992,3035376
9532,541025,3029170
9533,541831,3068670
9534,540523,3070214
9535,539118,3042381
9536,525214,3045016
9537,528830,3003219
9538,533406,3205462
9539,567972,3037531
9540,549334,3054533
9541,546237,3055259
9542,545665,3126568
9543,550507,3056793
9544,560502,3051272
9545,556385,3127472
9546,562667,3214709
9547,558994,3017536
9548,538048,3064970
9549,533939,3109648
9550,549278,3036989
9551,527522,3030588
9552,536496,3012322
9553,533101,2999766
9554,543283,3098175
9555,543675,3292254
9556,549083,3122379
9557,573223,3094719
9558,538764,3042807
9559,548834,3050287
9560,540677,3084986
9561,535073,3060386
9562,544767,3055095
9563,540030,3016103
9564,530622,3015161
9565,543360,3070384
9566,538942,3040379
9567,549095,3007647
9568,550710,3008366
9569,533698,3061514
9570,521622,3076498
9571,536264,3135417
9572,568536,3077750
9573,568471,3086626
9574,541521,3007992
9575,532101,3052466
9576,523386,3039177
9577,535407,3046501
9578,538038,3061010
9579,546351,3037353
9580,540017,3082089
9581,531478,3118920
9582,550269,3037499
9583,541484,3024136
9584,537385,3039555
9585,528144,3018890
9586,532975,3041190
9587,533108,3017251
9588,537270,3027710
9589,544213,3079829
9590,544785,3104395
9591,533713,3063921
9592,533535,3186742
9593,542651,3052363
9594,531463,3007996
9595,534352,3043357
9596,535107,3228149
9597,587017,3098464
9598,533948,3065104
9599,520924,2983351
9600,554030,3077319
9601,533301,3036786
9602,541249,3031744
9603,533418,2998472
9604,531469,3221153
9605,542378,3032117
9606,551630,3014570
9607,559062,3047387
9608,531379,3065819
9609,540391,3035355
9610,538908,3014507
9611,538976,3044709
9612,541634,3200623
9613,549798,3007360
9614,547064,3022244
9615,544963,3043538
9616,543315,3019871
9617,547742,3116330
9618,545956,3070361
9619,539106,3041754
9620,547738,3141137
9621,546637,3072666
9622,545951,3063212
9623,541106,3040864
9624,551684,3071976
9625,550831,3091643
9626,556089,3057685
9627,535088,3082267
9628,546205,3070603
9629,555632,3015776
9630,544422,3015895
9631,545959,3048464
9632,518684,3025764
9633,520750,3043885
9634,542736,3091168
9635,557083,3044917
9636,540998,3052082
9637,543690,3040974
9638,538629,3067262
9639,544767,3071003
9640,550604,3053779
9641,540661,3038713
9642,547276,3089484
9643,538306,3046320
9644,531035,3071947
9645,538001,3104872
9646,534123,3041404
9647,535549,3061800
9648,536067,3092936
9649,550272,3078922
9650,542428,3023991
9651,539922,3062570
9652,555487,3090699
9653,539510,3053822
9654,550273,3031486
9655,531978,3012036
9656,544873,3072770
9657,534324,3046345
9658,533390,3020402
9659,536160,3081265
9660,543173,3087950
9661,537560,3027711
9662,554873,3049961
9663,538396,3049039
9664,543398,3096708
9665,540036,3077494
9666,542891,3059715
9667,551753,3027855
9668,549416,3073576
9669,538275,3048518
9670,525049,3197347
9671,547353,3068032
9672,561712,3057124
9673,541492,3061543
9674,540704,3221595
9675,554864,3059249
9676,543991,3095266
9677,529056,3042464
9678,521972,3067380
9679,553993,3095700
9680,572499,3128435
9681,549018,3071737
9682,548747,3106008
9683,536137,3051961
9684,530552,3097517
9685,566653,3044281
9686,543537,3048978
9687,541542,3049771
9688,533134,3091264
9689,543214,3187021
9690,559671,3046069
9691,525945,3182380
9692,560298,3127442
9693,542937,3144226
9694,539281,3110962
9695,571882,3115509
9696,539203,3009298
9697,526237,3072696
9698,521879,3130533
9699,528499,3092155
9700,564533,3143963
9701,562510,3071989
9702,546971,3094066
9703,544879,3101884
9704,536346,3035409
9705,548243,3065207
9706,523339,3056822
9707,547672,3089235
9708,572541,3026256
9709,523595,3075690
9710,542870,3040696
9711,538825,3055869
9712,537098,3038827
9713,528350,3005208
9714,546984,3076185
9715,525606,2991844
9716,637422,3075592
9717,556117,3096966
9718,539104,3069591
9719,525849,3006608
9720,538583,3087214
9721,533023,3065957
9722,532187,3073965
9723,558480,3094369
9724,544828,3064386
9725,546047,3038533
9726,541092,3064101
9727,532769,3045161
9728,543927,3061356
9729,546991,3025624
9730,541528,3019578
9731,541212,3073236
9732,564616,3006804
9733,528468,3138458
9734,539792,3083935
9735,553815,3065349
9736,549196,3101550
9737,546261,3050785
9738,738675,3124519
9739,556019,3107699
9740,555060,3101572
9741,547569,3095495
9742,550428,3138911
9743,556294,3040843
9744,537525,3135605
9745,571884,3067426
9746,546369,3135651
9747,544554,3115578
9748,549899,3158615
